body_mm,nose_mm,nose_shape,span_mm,fin_root_mm,motor,wind_m_s,launch_mass_g,loaded_cg_mm,apogee_m,guide_m_s,stability_cal,deployment_m_s,descent_m_s,drift_m,status
560.0,70.0,conical,55.0,65.0,D12-5,4.0,222.93846843600954,364.7854567159925,171.70501116891302,12.704113409790194,2.0645086328123656,6.8139759348501485,4.939671202078184,92.2278110575287,completed
560.0,70.0,conical,65.0,65.0,D12-5,4.0,225.32435054675153,367.36617593682826,165.77318191404015,12.78019193171698,2.464851897574633,7.5773618986972995,4.96878435245315,84.43601838832896,completed
560.0,40.0,ellipsoid,45.0,65.0,D12-5,4.0,222.37762844982737,329.6305563710097,180.23434211146036,12.745455813435413,1.62243154383505,6.112269910093819,4.9328027694741134,100.96289363549941,completed
560.0,40.0,ellipsoid,50.0,65.0,D12-5,4.0,223.57056950519836,330.95854392368324,176.86798161992493,12.664268682688096,1.894787361587994,6.524007852461062,4.947400975512313,95.96910997907841,completed
560.0,40.0,ellipsoid,53.65384615384615,65.0,D12-5,4.0,224.44233412258487,331.9200689118017,174.5058609804883,12.605482958881371,2.07075561363338,6.790268070078728,4.958041651235591,92.74386456508304,completed
560.0,40.0,ellipsoid,55.0,65.0,D12-5,4.0,224.76351056056933,332.27243478540663,173.6757092380692,12.821458492578014,2.146989609370836,6.862109084416879,4.961956156076404,91.78916783443107,completed
560.0,40.0,ellipsoid,65.0,65.0,D12-5,4.0,227.14939267131135,334.85881483043954,167.4638386718839,12.66061739007169,2.5302604143356313,7.598496915135192,4.990939389814832,83.64497034745376,completed
560.0,50.0,ellipsoid,45.0,65.0,D12-5,4.0,223.6366768991835,337.72966016443104,178.81959326285363,12.660441571484883,1.5950944062319043,6.150259547645964,4.948208638426762,99.4830206111449,completed
560.0,50.0,ellipsoid,50.0,65.0,D12-5,4.0,224.8296179545545,339.06029708538296,175.51153077403336,12.817646778338542,1.886272233306982,6.560005460306237,4.962761543695255,94.64483792524595,completed
560.0,50.0,ellipsoid,53.65384615384615,65.0,D12-5,4.0,225.70138257194102,340.0237902399273,173.1694285941174,12.75852156800624,2.064855849354941,6.835663843607269,4.97336936362347,91.42505425871022,completed
560.0,50.0,ellipsoid,55.0,65.0,D12-5,4.0,226.0225590099255,340.37688787377414,172.31330105238771,12.736853861867159,2.1261274680441957,6.938049382633382,4.977271818537722,90.26060747421583,completed
560.0,50.0,ellipsoid,65.0,65.0,D12-5,4.0,228.4084411206675,342.9688113815405,166.1745710591544,12.577816552174982,2.515071943081983,7.685484097639845,5.006166422510952,82.19989920712698,completed
560.0,60.0,ellipsoid,45.0,65.0,D12-5,4.0,224.89572324881033,345.80806266162983,177.32957507090944,12.813803777528989,1.5827867681224603,6.172772952228059,4.96356669496299,98.12412411985198,completed
560.0,60.0,ellipsoid,50.0,65.0,D12-5,4.0,226.08866430418132,347.141428684445,174.021038791542,12.733074590436058,1.8623190028907524,6.630818352438271,4.978074714799722,93.0568532028635,completed
560.0,60.0,ellipsoid,53.65384615384615,65.0,D12-5,4.0,226.96042892156785,348.10694738608754,171.7023989563478,12.67461418002567,2.043179767526233,6.915882814481228,4.988649992922321,89.83341760635189,completed
560.0,60.0,ellipsoid,55.0,65.0,D12-5,4.0,227.28160535955232,348.460797735812,170.86014325684687,12.653189275297265,2.1052573432747317,7.020883067484142,4.992540508119834,88.68370652336321,completed
560.0,60.0,ellipsoid,65.0,65.0,D12-5,4.0,229.6674874702943,351.0584173626338,164.83279828209928,12.7300219833158,2.5166072125213654,7.756541085552291,5.0213472784736455,80.91496658851834,completed
560.0,70.0,ellipsoid,45.0,65.0,D12-5,4.0,226.1547808645581,353.8660919954612,175.7848916117602,12.729266280881019,1.5557127755776943,6.221965190493268,4.978877536942686,96.59753075283083,completed
560.0,70.0,ellipsoid,50.0,65.0,D12-5,4.0,227.34772191992909,355.20226372877573,172.5027740057035,12.649443180810014,1.8383702489702822,6.70613691062967,4.993341083898707,91.46794609995158,completed
560.0,70.0,ellipsoid,53.65384615384615,65.0,D12-5,4.0,228.2194865373156,356.16986311041796,170.21880818906286,12.59163596299244,2.021454813538513,6.997308894755252,5.003884112763055,88.27673767584,completed
560.0,70.0,ellipsoid,55.0,65.0,D12-5,4.0,228.54066297530008,356.52448631101186,169.38861621259662,12.570449817345276,2.084334052335093,7.104032142675358,5.007762796803372,87.14288339813992,completed
560.0,70.0,ellipsoid,65.0,65.0,D12-5,4.0,230.92654508604207,359.12794873955556,163.45376941348766,12.647664970695867,2.5016866436470404,7.849229647328566,5.036482533376247,79.48716745282813,completed
560.0,40.0,ogive,45.0,65.0,D12-5,4.0,221.32136670992492,331.17346127995995,181.63401157473646,12.817403599579125,1.6208226292366277,6.044638281324315,4.919841041855797,102.57028188858284,completed
560.0,40.0,ogive,50.0,65.0,D12-5,4.0,222.5143077652959,332.49948090449504,178.23666710472497,12.735434166114507,1.8917587612888875,6.43680631067993,4.9344775782536106,97.58754307818062,completed
560.0,40.0,ogive,53.65384615384615,65.0,D12-5,4.0,223.3860723826824,333.45953887062296,175.8317174150814,12.676084602502824,2.0667026099204238,6.7008357465860335,4.945146059133806,94.29601620373664,completed
560.0,40.0,ogive,55.0,65.0,D12-5,4.0,223.7072488206669,333.8113582671349,174.95637999331285,12.654335719921361,2.1266813371546553,6.797531175532816,4.949070763132427,93.1156600610794,completed
560.0,40.0,ogive,65.0,65.0,D12-5,4.0,226.0931309314089,336.39358163693146,168.70717606937512,12.730678160274948,2.5230741281135223,7.4908300078059,4.978128901883706,85.14732328019619,completed
560.0,50.0,ogive,45.0,65.0,D12-5,4.0,222.26919483047982,339.75048762346347,180.46842868605984,12.752717653238829,1.597090677211336,6.071762292924517,4.931473774752259,101.3699712048327,completed
560.0,50.0,ogive,50.0,65.0,D12-5,4.0,223.4621358858508,341.0784793270948,177.0932298467197,12.67145301112348,1.8705481832784374,6.485219149767201,4.946075821514704,96.35398006191673,completed
560.0,50.0,ogive,53.65384615384615,65.0,D12-5,4.0,224.33390050323734,342.0400030055296,174.7142157392607,12.612611406952542,2.0472800809553937,6.754940568651622,4.95671933207972,93.08647306508576,completed
560.0,50.0,ogive,55.0,65.0,D12-5,4.0,224.6550769412218,342.39236749168305,173.89157722895166,12.82868766631277,2.123930162951711,6.8220365651166865,4.9606348777053535,92.16766244052701,completed
560.0,50.0,ogive,65.0,65.0,D12-5,4.0,227.0409590519638,344.97872245424105,167.65999153403604,12.667691879884112,2.509058392788458,7.559541137208945,4.989625798785868,83.99604482247499,completed
560.0,60.0,ogive,45.0,65.0,D12-5,4.0,223.22953368653626,348.2952379115329,179.29779916303477,12.687735172686724,1.5729158687691323,6.093023346966868,4.943232070142157,100.23822722224298,completed
560.0,60.0,ogive,50.0,65.0,D12-5,4.0,224.42247474190725,349.6252824625638,175.94555829734765,12.607175503100644,1.8489214864675658,6.526922092026109,4.957799487334705,95.1795680221401,completed
560.0,60.0,ogive,53.65384615384615,65.0,D12-5,4.0,225.29423935929375,350.5883306232052,173.62454062493543,12.78576299435151,2.0436071633114916,6.777484212776788,4.968417991971138,92.13273995912927,completed
560.0,60.0,ogive,55.0,65.0,D12-5,4.0,225.61541579727822,350.9412617978399,172.768099035225,12.764016568673801,2.10499598958692,6.878197417490588,4.972324331221862,90.97999314261311,completed
560.0,60.0,ogive,65.0,65.0,D12-5,4.0,228.00129790802023,353.53190791996,166.60497699838237,12.604404901463273,2.494720952823966,7.62550727145503,5.001247411162405,82.8802765891292,completed
560.0,70.0,ogive,45.0,65.0,D12-5,4.0,224.19957540255473,356.8119624906989,178.10241740755052,12.622660328913566,1.5485193317156625,6.122359353180447,4.955080846121325,99.06108817201226,completed
560.0,70.0,ogive,50.0,65.0,D12-5,4.0,225.39251645792572,358.14413338316655,174.8046279007894,12.779635485303183,1.8430739275576742,6.55156400441255,4.969613632840738,94.16151972735231,completed
560.0,70.0,ogive,53.65384615384615,65.0,D12-5,4.0,226.26428107531223,359.1087594175599,172.47345093541358,12.720810947651577,2.0238608847037276,6.835123957568985,4.980206867390577,90.91933532782168,completed
560.0,70.0,ogive,55.0,65.0,D12-5,4.0,226.5854575132967,359.4622768851049,171.62302078991866,12.699252946029649,2.0859086188473888,6.940375549660801,4.984103970556425,89.75352390440707,completed
560.0,70.0,ogive,65.0,65.0,D12-5,4.0,228.9713396240387,362.057358710126,165.52476604298107,12.541015969249008,2.4802200973827815,7.6988044994412554,5.0129592047924465,81.71826099535356,completed
500.0,40.0,conical,45.0,65.0,E12-6,4.0,231.96354414938992,318.56483120439447,313.5938792492003,13.076793153696117,1.0862829698310081,6.862651281206921,4.868483927684717,185.4363225602273,completed
500.0,40.0,conical,50.0,65.0,E12-6,4.0,233.15648520476094,319.5878489762312,307.868969029053,12.997521840092855,1.3316636523542351,7.46164302752455,4.883274289189079,176.6365838929837,completed
500.0,40.0,conical,53.65384615384615,65.0,E12-6,4.0,234.02824982214742,320.3288433017857,303.879301377156,13.188213310607798,1.5023208116656213,7.823640694525152,4.894054393445096,171.2561919005397,completed
500.0,40.0,conical,55.0,65.0,E12-6,4.0,234.34942626013188,320.60045153246574,302.41378439387154,13.166785776678749,1.5563124968397513,7.962428060594359,4.8980199833684805,169.25561458149565,completed
500.0,40.0,conical,65.0,65.0,E12-6,4.0,236.73530837087392,322.5950408021923,291.9477840356304,13.009442604477803,1.8968861549257887,8.928491743940876,4.927379104484903,155.76317422908576,completed
500.0,50.0,conical,45.0,65.0,E12-6,4.0,232.5932248746824,327.7240051734797,322.1182545146846,13.036834431027968,1.0656278804881298,6.734443323528819,4.8762964298207425,190.2776182389489,completed
500.0,50.0,conical,50.0,65.0,E12-6,4.0,233.78616593005341,328.7485580289633,316.0392531117143,13.2064618966329,1.3259495090067808,7.224521207768707,4.89106320972954,181.4256072571887,completed
500.0,50.0,conical,53.65384615384615,65.0,E12-6,4.0,234.65793054743992,329.49068197458445,311.72163097595586,13.148300580294661,1.4853002413237755,7.561370744029945,4.901826129929892,175.52917099483713,completed
500.0,50.0,conical,55.0,65.0,E12-6,4.0,234.9791069854244,329.7627079922034,310.14627534525727,13.12698150924486,1.5397928473362543,7.687174043766992,4.905785532562482,173.4098618995607,completed
500.0,50.0,conical,65.0,65.0,E12-6,4.0,237.36498909616637,331.76042663206545,299.0090272076349,12.970430508950905,1.8837884475497604,8.548328520403624,4.935098358337081,159.52030042537936,completed
500.0,60.0,conical,45.0,65.0,E12-6,4.0,233.22290559997504,336.874216562984,327.3281306929472,12.99643751195879,1.0448269856312804,6.790898775224229,4.884096456257359,193.06217339518042,completed
500.0,60.0,conical,50.0,65.0,E12-6,4.0,234.41584665534603,337.9003418656462,320.98281733811893,13.165795107840049,1.307380795259816,7.213838124299817,4.898839745163685,183.94436206754216,completed
500.0,60.0,conical,53.65384615384615,65.0,E12-6,4.0,235.28761127273253,338.6436224539536,316.4798534748312,13.107936561236114,1.4681397905202234,7.509089501976088,4.909585646574166,177.88122879822072,completed
500.0,60.0,conical,55.0,65.0,E12-6,4.0,235.608787710717,338.91607615519405,314.8503256419697,13.086728200024233,1.5231346248248627,7.616426068721314,4.91353872568257,175.75730186094162,completed
500.0,60.0,conical,65.0,65.0,E12-6,4.0,237.994669821459,340.91699671059797,303.2528049707811,12.930991740340207,1.8705260745825856,8.397046754129697,4.9428057077078105,161.4800272051988,completed
500.0,70.0,conical,45.0,65.0,E12-6,4.0,233.85258632526754,346.015537771897,330.521208836219,13.204419103980731,1.0365951847754848,6.862084300720641,4.891884022303323,194.79252291446542,completed
500.0,70.0,conical,50.0,65.0,E12-6,4.0,235.04552738063856,347.04327221753124,323.96294624031657,13.124970566693182,1.288681805359535,7.259612555249087,4.906603939918483,185.25881852098965,completed
500.0,70.0,conical,53.65384615384615,65.0,E12-6,4.0,235.91729199802506,347.7877359897059,319.3405823118592,13.06741711167211,1.4508520360024184,7.52547409169125,4.9173328882486995,179.0773482259974,completed
500.0,70.0,conical,55.0,65.0,E12-6,4.0,236.23846843600955,348.0606270952452,317.67246688920136,13.046320283491461,1.5063503804294132,7.620420310572759,4.921279751930777,176.93937707801337,completed
500.0,70.0,conical,65.0,65.0,E12-6,4.0,238.62435054675151,350.0648208266703,305.79135495608955,12.891416985012576,1.8573118574026346,8.336978845004829,4.950500930570354,162.4548642234376,completed
500.0,40.0,ellipsoid,45.0,65.0,E12-6,4.0,235.67762844982735,313.7642433152425,338.8535976940163,13.086203430035482,1.0975931485890966,7.557506366279538,4.9143856169361095,196.60424581123303,completed
500.0,40.0,ellipsoid,50.0,65.0,E12-6,4.0,236.87056950519835,314.7953973622673,331.8720830668015,13.00795618533752,1.3490881030216133,7.785892941630863,4.929038294971289,186.84044796253625,completed
500.0,40.0,ellipsoid,53.65384615384615,65.0,E12-6,4.0,237.74233412258485,315.54238882906117,326.94278638053987,12.951269400137452,1.5108786036544162,7.941097480927926,4.9397185729106505,180.51635404719988,completed
500.0,40.0,ellipsoid,55.0,65.0,E12-6,4.0,238.0635105605693,315.81621714181705,325.15952438246643,12.930497569737378,1.5662137981285846,8.000902258447704,4.943647581071413,178.2970069319688,completed
500.0,40.0,ellipsoid,65.0,65.0,E12-6,4.0,240.44939267131133,317.82746915503907,312.5857195165462,13.021261472075766,1.9299647129269641,8.443716713237945,4.972737350277598,163.85955418073686,completed
500.0,50.0,ellipsoid,45.0,65.0,E12-6,4.0,236.93667689918348,322.0543617586101,337.5750685364453,13.004279440978356,1.069072232402453,7.5686533606111395,4.9298489625685065,194.78125651458797,completed
500.0,50.0,ellipsoid,50.0,65.0,E12-6,4.0,238.1296179545545,323.08862971902033,330.5786550758634,12.926881478261883,1.323914547563728,7.817331670321344,4.94445582435322,184.89204398235512,completed
500.0,50.0,ellipsoid,53.65384615384615,65.0,E12-6,4.0,239.001382571941,323.83791155412774,325.7248871463762,13.115821717621813,1.5017907898546843,7.946039059144958,4.955102910215272,178.93255091537338,completed
500.0,50.0,ellipsoid,55.0,65.0,E12-6,4.0,239.3225590099255,324.11258673576225,323.9446785279668,13.09490337996623,1.5580864246576296,8.008233290148008,4.959019727712018,176.7098022097399,completed
500.0,50.0,ellipsoid,65.0,65.0,E12-6,4.0,241.70844112066746,326.13017860858344,311.33894374049504,12.94126401304706,1.9141377856066244,8.495843961851097,4.988019974957092,161.93114377197242,completed
500.0,60.0,ellipsoid,45.0,65.0,E12-6,4.0,238.1957232488103,330.3229153357975,335.75164012587504,12.92323441232233,1.040507668815009,7.555852198849253,4.945263985112876,192.64304358712494,completed
500.0,60.0,ellipsoid,50.0,65.0,E12-6,4.0,239.38866430418133,331.36037192765383,328.8495673984398,13.091268608795842,1.3124546229054712,7.7972485451948526,4.959825536606028,183.05920304037966,completed
500.0,60.0,ellipsoid,53.65384615384615,65.0,E12-6,4.0,240.2604289215678,332.11199810816777,323.962102817239,13.034812203205071,1.479283986696645,7.970328957910059,4.97043965584955,176.74396391118526,completed
500.0,60.0,ellipsoid,55.0,65.0,E12-6,4.0,240.58160535955227,332.38753991444634,322.19568696677277,13.014115636533276,1.5364222583774465,8.035637719141363,4.974344399340425,174.535191302154,completed
500.0,60.0,ellipsoid,65.0,65.0,E12-6,4.0,242.9674874702943,334.4116162625569,309.6693709525005,12.862096015928266,1.8982492245384104,8.550266479545098,5.003255846338731,159.77561321261965,completed
500.0,70.0,ellipsoid,45.0,65.0,E12-6,4.0,239.45478086455807,338.57022843488915,333.74786522351934,13.087604953544275,1.0252357560100456,7.510054185181954,4.960631358007329,190.66532368982226,completed
500.0,70.0,ellipsoid,50.0,65.0,E12-6,4.0,240.6477219199291,339.61094553772017,326.85119779819973,13.010510634125218,1.2875486381927268,7.799721756446429,4.975147826355088,180.80530899888853,completed
500.0,70.0,ellipsoid,53.65384615384615,65.0,E12-6,4.0,241.51948653731557,340.36496799428187,321.9904594703057,12.954651151182723,1.4567266606542078,7.993636547682335,4.985729396833368,174.43419487539518,completed
500.0,70.0,ellipsoid,55.0,65.0,E12-6,4.0,241.84066297530006,340.64139543284716,320.2342765346276,12.934172872862257,1.5147043975997108,8.06569006959823,4.989622179733815,172.20932647870444,completed
500.0,70.0,ellipsoid,65.0,65.0,E12-6,4.0,244.22654508604208,342.67209541042405,307.86041877676195,12.904179097564349,1.8895529237214612,8.59011599389544,5.018445629186654,157.72550132361897,completed
500.0,40.0,ogive,45.0,65.0,E12-6,4.0,234.6213667099249,315.1482555570588,341.8445741308552,13.155495446266785,1.0980531458115514,7.588922850332639,4.90137515535179,199.6548666259461,completed
500.0,40.0,ogive,50.0,65.0,E12-6,4.0,235.81430776529592,316.1770268968513,334.7300570019713,13.076536081956668,1.3479875461339161,7.779299851966053,4.9160666513327245,189.82111787638053,completed
500.0,40.0,ogive,53.65384615384615,65.0,E12-6,4.0,236.6860723826824,316.92226313896305,329.69624384032556,13.019335609420192,1.5086785615972036,7.913775856556282,4.926774979191687,183.4021695918192,completed
500.0,40.0,ogive,55.0,65.0,E12-6,4.0,237.00724882066686,317.19544189881947,327.8693138863481,12.998367899505016,1.563652552434816,7.968462522953351,4.930714294408461,181.12933536180478,completed
500.0,40.0,ogive,65.0,65.0,E12-6,4.0,239.3931309314089,319.2018221802628,315.0542814178999,13.088912348464541,1.9245074418659256,8.36273296252577,4.9598799990567715,166.56914917299864,completed
500.0,50.0,ogive,45.0,65.0,E12-6,4.0,235.5691948304798,323.87010003044463,340.28466254556906,13.093199045159455,1.0736256237840174,7.566631118193789,4.913051575149108,197.93610973605846,completed
500.0,50.0,ogive,50.0,65.0,E12-6,4.0,236.76213588585082,324.9011929652648,333.2094621262711,13.014881318703747,1.326252514173821,7.778108501712696,4.927708243591996,188.06896037834227,completed
500.0,50.0,ogive,53.65384615384615,65.0,E12-6,4.0,237.63390050323733,325.64813717501755,328.20764003242505,12.958143680885371,1.488821760591231,7.92452822152708,4.93839136651066,181.65956170084178,completed
500.0,50.0,ogive,55.0,65.0,E12-6,4.0,237.95507694122182,325.921947536141,326.40362475248503,12.937350293661465,1.5444325227221418,7.97957625657721,4.942321428499158,179.43230552654583,completed
500.0,50.0,ogive,65.0,65.0,E12-6,4.0,240.34095905196378,327.9330573641887,313.6653037095146,13.028094460600263,1.910198820134841,8.402096394717727,4.971418963442583,164.85342354408075,completed
500.0,60.0,ogive,45.0,65.0,E12-6,4.0,236.52953368653624,332.5611549845071,338.6774387800924,13.030586905788393,1.0487303972595423,7.537961524033235,4.92485388630596,196.2421776169041,completed
500.0,60.0,ogive,50.0,65.0,E12-6,4.0,237.72247474190723,333.59465112363347,331.62993486806175,12.952911474199157,1.3040822075439327,7.775748826056104,4.939475527137905,186.29409797509348,completed
500.0,60.0,ogive,53.65384615384615,65.0,E12-6,4.0,238.59423935929374,334.34336267446656,326.67499898861195,12.896660678123279,1.4686280715936835,7.930391001384572,4.950133209225218,179.9370179873586,completed
500.0,60.0,ogive,55.0,65.0,E12-6,4.0,238.9154157972782,334.61782645553365,324.93813828367433,13.12112190192229,1.5387550373089292,7.961168072320639,4.954053949834235,178.0308020879745,completed
500.0,60.0,ogive,65.0,65.0,E12-6,4.0,241.30129790802025,336.6338269835279,312.23437468497116,12.966958001260597,1.8955629474305666,8.439270424923318,4.983083099995472,163.14409635933762,completed
500.0,70.0,ogive,45.0,65.0,E12-6,4.0,237.4995754025547,341.22520732137656,337.01947965048646,12.967855561739627,1.023588100160352,7.510893222877806,4.936746729747049,194.48999847840605,completed
500.0,70.0,ogive,50.0,65.0,E12-6,4.0,238.6925164579257,342.26118017177856,330.02405835055356,12.890847131733965,1.2817490522449593,7.768468433804479,4.9513332481130234,184.5577239119498,completed
500.0,70.0,ogive,53.65384615384615,65.0,E12-6,4.0,239.5642810753122,343.0117124921963,325.14709027246107,13.079420321570856,1.4621386572300226,7.912480920940506,4.961965586024506,178.46284896167006,completed
500.0,70.0,ogive,55.0,65.0,E12-6,4.0,239.8854575132967,343.28684931675116,323.3753155818562,13.058602208416643,1.519234944327645,7.973339188733116,4.965876995157722,176.2695560020933,completed
500.0,70.0,ogive,65.0,65.0,E12-6,4.0,242.2713396240387,345.3078853142131,310.76730962735854,12.905694741418069,1.880755086514347,8.477469481621167,4.994837442210975,161.41690930280674,completed
530.0,40.0,conical,45.0,65.0,E12-6,4.0,233.46354414938992,333.2626380180498,310.02304022655034,12.977726073860971,1.1898274559677515,6.9533989599083,4.887074010791223,182.09668795627815,completed
530.0,40.0,conical,50.0,65.0,E12-6,4.0,234.65648520476094,334.3569092556363,304.49246768684174,13.14688160423584,1.4621428969742285,7.538251541901477,4.9018082814327615,173.8030379250324,completed
530.0,40.0,conical,53.65384615384615,65.0,E12-6,4.0,235.52824982214742,335.14955896800234,300.5565351963976,13.089181750673644,1.6290092109113221,7.931762564520641,4.912547733184164,168.2533135705883,completed
530.0,40.0,conical,55.0,65.0,E12-6,4.0,235.8494262601319,335.4401107093718,299.13004174136717,13.068031368778083,1.6861392416283842,8.0712188949317,4.916498494335987,166.31179963070858,completed
530.0,40.0,conical,65.0,65.0,E12-6,4.0,238.23530837087392,337.5739694361947,288.91606649176674,12.91272410463975,2.047552037870049,9.049740389835623,4.945747941969555,153.10080698217013,completed
530.0,50.0,conical,45.0,65.0,E12-6,4.0,234.0932248746824,342.3876645374916,318.3125984062199,13.186422701926812,1.1824043390831749,6.746467060784791,4.894856886180808,186.98014951921007,completed
530.0,50.0,conical,50.0,65.0,E12-6,4.0,235.28616593005341,343.4834435147252,312.3607412589539,13.107174781237916,1.4435387147009373,7.2809485081945,4.909567843222953,178.1096948075477,completed
530.0,50.0,conical,53.65384615384615,65.0,E12-6,4.0,236.15793054743992,344.27720409506435,308.160415396923,13.049765892475383,1.6117863825667875,7.629617855534474,4.920290288155282,172.36831081320003,completed
530.0,50.0,conical,55.0,65.0,E12-6,4.0,236.4791069854244,344.5681669721183,306.63667189360666,13.02872189510382,1.669410446511019,7.75540364958576,4.924234855657656,170.34570885837414,completed
530.0,50.0,conical,65.0,65.0,E12-6,4.0,238.86498909616637,346.7051098899576,295.8422970233502,13.119108286115205,2.0489871033648366,8.612803524369674,4.953438614384623,157.1281380983832,completed
530.0,60.0,conical,45.0,65.0,E12-6,4.0,234.72290559997506,351.50396896453907,323.35100563041414,13.145857468936216,1.161685012496151,6.755953057805415,4.902627406995853,189.65740440126214,completed
530.0,60.0,conical,50.0,65.0,E12-6,4.0,235.91584665534603,352.60129173729723,317.1397031787368,13.06702114977018,1.4247926479517963,7.232534156686779,4.91731505625119,180.52409837634957,completed
530.0,60.0,conical,53.65384615384615,65.0,E12-6,4.0,236.78761127273256,353.3961892562091,312.7627222327559,13.009909207399598,1.594423850807072,7.544752251427396,4.928020758742307,174.62949457393475,completed
530.0,60.0,conical,55.0,65.0,E12-6,4.0,237.10878771071702,353.6875728156564,311.17327978053004,12.988973808582584,1.6525429839133003,7.659779887060444,4.931959063398365,172.53678084352615,completed
530.0,60.0,conical,65.0,65.0,E12-6,4.0,239.49466982145904,355.8276698833515,299.954045668106,13.079512048138096,2.035764905607666,8.440280024723712,4.961117403084685,159.0177640385088,completed
530.0,70.0,conical,45.0,65.0,E12-6,4.0,235.35258632526757,360.61162130649734,326.3860275842407,13.105135362056725,1.1408359046545737,6.8196074346591455,4.910385618615614,191.06172044306277,completed
530.0,70.0,conical,50.0,65.0,E12-6,4.0,236.54552738063856,361.71052328965806,320.01317113105586,13.026713852420222,1.4059183420864154,7.252635850616746,4.925050154503593,181.76579683722122,completed
530.0,70.0,conical,53.65384615384615,65.0,E12-6,4.0,237.4172919980251,362.506583355604,315.5141290069495,12.969901120643588,1.5769353322773256,7.541439078133797,4.935739087258298,175.7213935201924,completed
530.0,70.0,conical,55.0,65.0,E12-6,4.0,237.73846843600955,362.7983969752094,313.89120954450897,12.94907514558631,1.635550560456611,7.644329225726173,4.9396712503604325,173.62698755351684,completed
530.0,70.0,conical,65.0,65.0,E12-6,4.0,240.12435054675154,364.9417169182836,302.40326754930607,13.039757890236134,2.022429020967539,8.366421769201517,4.968784368278709,159.91912865009533,completed
530.0,40.0,ellipsoid,45.0,65.0,E12-6,4.0,237.17762844982735,328.26225045970705,334.46136640516966,12.98842033655365,1.204701839658258,7.420682246784096,4.932802770001163,192.76938040912515,completed
530.0,40.0,ellipsoid,50.0,65.0,E12-6,4.0,238.37056950519835,329.3644964736728,327.6746869862743,12.9111947411574,1.4691980880536033,7.691920499170667,4.947400937494988,183.28171277730092,completed
530.0,40.0,ellipsoid,53.65384615384615,65.0,E12-6,4.0,239.24233412258485,330.1630324392866,322.94659226792857,13.099969829945199,1.6543149508398323,7.845621849417986,4.958041648098472,177.4578344549567,completed
530.0,40.0,ellipsoid,55.0,65.0,E12-6,4.0,239.56351056056934,330.4557649016103,321.2185343141223,13.079095787732559,1.7128837448141645,7.913103811435831,4.961956139024849,175.3155917361047,completed
530.0,40.0,ellipsoid,65.0,65.0,E12-6,4.0,241.94939267131133,332.60601850446915,308.92937324960616,12.925779734103763,2.0839403272845893,8.451621389744803,4.99093938962329,160.86747707282288,completed
530.0,50.0,ellipsoid,45.0,65.0,E12-6,4.0,238.43667689918348,336.4865700029933,333.1749572338302,12.907559615058462,1.176385399719302,7.437217931423044,4.948208678208227,190.9286338232042,completed
530.0,50.0,ellipsoid,50.0,65.0,E12-6,4.0,239.6296179545545,337.5918644756161,326.4411788046335,13.075473129379814,1.4585736268528635,7.695982010995219,4.962761547505238,181.6800012795805,completed
530.0,50.0,ellipsoid,53.65384615384615,65.0,E12-6,4.0,240.501382571941,338.3926454278513,321.65979560620286,13.019135801929542,1.6318493216297647,7.8876756318638135,4.973369409507125,175.50172381106927,completed
530.0,50.0,ellipsoid,55.0,65.0,E12-6,4.0,240.8225590099255,338.68620855256074,319.935987842803,12.99848276606619,1.6912488642101344,7.95691124707257,4.977271859126037,173.36258568149609,completed
530.0,50.0,ellipsoid,65.0,65.0,E12-6,4.0,243.2084411206675,340.84269006167875,307.67316289815125,12.846780994094013,2.068027435809246,8.509542794703924,5.006166382154932,158.91493764088628,completed
530.0,60.0,ellipsoid,45.0,65.0,E12-6,4.0,239.69572324881034,344.6901510005209,331.40612456010285,13.07181875721617,1.161964760851329,7.413775335372887,4.963566701183138,189.0221953937583,completed
530.0,60.0,ellipsoid,50.0,65.0,E12-6,4.0,240.88866430418133,345.7985647772912,324.6703431292449,12.994886789376382,1.433749005208057,7.713563582651026,4.9780747115035,179.52142808073663,completed
530.0,60.0,ellipsoid,53.65384615384615,65.0,E12-6,4.0,241.76042892156784,346.6016418658011,319.91457184557265,12.939144398934683,1.6093332635510533,7.91992787117532,4.988650022645003,173.3236940898311,completed
530.0,60.0,ellipsoid,55.0,65.0,E12-6,4.0,242.0816053595523,346.8960543675775,318.2006499036124,12.918708935751557,1.6695601065679746,7.993622665445932,4.992540529341719,171.1818044272238,completed
530.0,60.0,ellipsoid,65.0,65.0,E12-6,4.0,244.46748747029432,349.05890067673266,306.0447874134976,12.888891905508917,2.0597823038716085,8.556390741544933,5.021347300263816,156.92026776407022,completed
530.0,70.0,ellipsoid,45.0,65.0,E12-6,4.0,240.9547808645581,352.8733020727207,329.3934211636474,12.991262680313227,1.1338398592391665,7.399482251240439,4.978877510640959,186.83105767147526,completed
530.0,70.0,ellipsoid,50.0,65.0,E12-6,4.0,242.1477219199291,353.98490331235126,322.70174541735685,12.915142341738843,1.4088839096828574,7.725508450286483,4.993341081907521,177.28712172966513,completed
530.0,70.0,ellipsoid,53.65384615384615,65.0,E12-6,4.0,243.0194865373156,354.7903257501039,317.96920341414756,12.859985578016294,1.5867646184225244,7.953220909304081,5.003884141390883,171.0235838772019,completed
530.0,70.0,ellipsoid,55.0,65.0,E12-6,4.0,243.34066297530006,355.0856056357075,316.2771220613839,12.839764281168527,1.647815176113434,8.028757463744494,5.007762816328462,168.9187166285618,completed
