design,body_mm,nose_mm,nose_shape,motor,fin_count,span_mm,variant,variant_size,wind_m_s,wind_heading_deg,launch_mass_g,loaded_cg_mm,added_mass_g,collar_mass_g,status,warnings,apogee_m,guide_m_s,stability_cal,deployment_m_s,descent_m_s,drift_m
b530-n40-ogive-E12-4f-s50p0000-baseline-0,530,40,ogive,E12-6,4,50,baseline,0,0,0,241.29141494608115,334.39060539711,0,30.10534256339873,completed,[],327.55343589172605,12.974043185203035,2.3797813989652155,0.0471268347335246,4.983076866660149,0.2025000590912472
b530-n40-ogive-E12-4f-s50p0000-baseline-0,530,40,ogive,E12-6,4,50,baseline,0,2,0,241.29141494608115,334.39060539711,0,30.10534256339873,completed,[],324.1968441644761,12.969635745473694,2.3439776860095143,4.199780975929492,4.983076688180288,84.42033146354323
b530-n40-ogive-E12-4f-s50p0000-baseline-0,530,40,ogive,E12-6,4,50,baseline,0,4,0,241.29141494608115,334.39060539711,0,30.10534256339873,completed,[],314.87033917750836,12.967929264428115,1.9023464235949132,8.243752092438022,4.9830765059863635,166.78464982463507
b530-n40-ogive-E12-4f-s53p6538-baseline-0,530,40,ogive,E12-6,4,53.65384615384615,baseline,0,0,0,242.45376776926312,335.4171215096547,0,31.267695386580698,completed,[],322.1629544356664,12.900181485821943,2.7842228718171724,0.6930553659198099,4.997158864945294,0.19752400895334718
b530-n40-ogive-E12-4f-s53p6538-baseline-0,530,40,ogive,E12-6,4,53.65384615384615,baseline,0,2,0,242.45376776926312,335.4171215096547,0,31.267695386580698,completed,[],318.7285120870463,12.895681513099083,2.4972809634209545,4.335915165058964,4.9971586903118315,81.30745282804985
b530-n40-ogive-E12-4f-s53p6538-baseline-0,530,40,ogive,E12-6,4,53.65384615384615,baseline,0,4,0,242.45376776926312,335.4171215096547,0,31.267695386580698,completed,[],309.19331019345077,12.893969488151562,2.058161534054974,8.49077673265658,4.997158496674981,160.3380375111499
b530-n40-ogive-E12-4f-s55p0000-baseline-0,530,40,ogive,E12-6,4,55,baseline,0,0,0,242.8820030199091,335.79283496099237,0,31.695930637226677,completed,[],320.2081223252702,12.87314740335224,2.4412192809856843,0.932160658734543,5.002336997688323,0.19572349577466525
b530-n40-ogive-E12-4f-s55p0000-baseline-0,530,40,ogive,E12-6,4,55,baseline,0,2,0,242.8820030199091,335.79283496099237,0,31.695930637226677,completed,[],316.7477669661676,12.868614636129964,2.548282529622825,4.405811832590318,5.0023368187209245,80.19790524452657
b530-n40-ogive-E12-4f-s55p0000-baseline-0,530,40,ogive,E12-6,4,55,baseline,0,4,0,242.8820030199091,335.79283496099237,0,31.695930637226677,completed,[],307.132720088602,12.866900783129289,2.110782548339102,8.591706885923447,5.0023366321521,158.00537273810883
b500-n50-conical-D12-3f-s53p6538-ballast-2,500,50,conical,D12-5,3,53.65384615384615,ballast,2,0,0,220.3579305474399,316.1417943695151,2,27.0,completed,[],179.76309712715292,12.886888483292276,2.5166848404430135,2.4600445017753154,4.908100519802967,0.08254101328022573
b500-n50-conical-D12-3f-s53p6538-ballast-2,500,50,conical,D12-5,3,53.65384615384615,ballast,2,4,0,220.3579305474399,316.1417943695151,2,27.0,completed,[],172.66032968660662,12.879504964903921,1.8008302518712545,6.861444102392519,4.908100367835217,93.48988740068965
b500-n50-conical-D12-3f-s53p6538-ballast-2,500,50,conical,D12-5,3,53.65384615384615,ballast,2,4,90,220.3579305474399,316.1417943695151,2,27.0,completed,[],172.6567661929165,12.879505470164043,1.8008306585101383,6.847948608159188,4.90798861016346,93.56357181514123
b500-n50-conical-D12-3f-s53p6538-ballast-5,500,50,conical,D12-5,3,53.65384615384615,ballast,5,0,0,223.3579305474399,312.16420834455926,5,27.0,completed,[],176.68126665869502,12.682237843764959,2.2250936209148797,2.7984581792402414,4.944914773777865,0.07995445647855849
b500-n50-conical-D12-3f-s53p6538-ballast-5,500,50,conical,D12-5,3,53.65384615384615,ballast,5,4,0,223.3579305474399,312.16420834455926,5,27.0,completed,[],169.46265326362254,12.675186833223774,1.8869628577460267,7.176203018779065,4.944914614103886,89.09784591140172
b500-n50-conical-D12-3f-s53p6538-ballast-5,500,50,conical,D12-5,3,53.65384615384615,ballast,5,4,90,223.3579305474399,312.16420834455926,5,27.0,completed,[],169.45901122760142,12.6751873314397,1.886963254126191,7.163344972935959,4.944802009867914,89.17050142969195
b500-n50-conical-D12-3f-s53p6538-ballast-10,500,50,conical,D12-5,3,53.65384615384615,ballast,10,0,0,228.3579305474399,305.76714108168477,10,27.0,completed,[],171.61328409061937,12.586870594563043,2.5053462524757304,3.37470933841515,5.005670617378305,0.07485141638322611
b500-n50-conical-D12-3f-s53p6538-ballast-10,500,50,conical,D12-5,3,53.65384615384615,ballast,10,4,0,228.3579305474399,305.76714108168477,10,27.0,completed,[],164.24457896487218,12.580042620727012,2.038261219672191,7.69507358446089,5.005670434226319,82.20447504993982
b500-n50-conical-D12-3f-s53p6538-ballast-10,500,50,conical,D12-5,3,53.65384615384615,ballast,10,4,90,228.3579305474399,305.76714108168477,10,27.0,completed,[],164.24065784948456,12.580043107080073,2.0382615988078294,7.683338736730904,5.005556431629689,82.27461536937442
b500-n50-conical-D12-3f-s53p6538-canard-10,500,50,conical,D12-5,3,53.65384615384615,canard,10,0,0,220.25073054743993,316.7156240228483,1.8927999999999998,27.0,completed,[],178.48600518196648,12.893833591919579,2.2981329188249098,2.736065473582853,4.906779933560235,0.0787637308886212
b500-n50-conical-D12-3f-s53p6538-canard-10,500,50,conical,D12-5,3,53.65384615384615,canard,10,4,0,220.25073054743993,316.7156240228483,1.8927999999999998,27.0,completed,[],171.7084193841884,12.886241370317107,1.538536416953718,6.714509938169888,4.906779766751917,94.4050100395248
b500-n50-conical-D12-3f-s53p6538-canard-10,500,50,conical,D12-5,3,53.65384615384615,canard,10,4,90,220.25073054743993,316.7156240228483,1.8927999999999998,27.0,completed,[],171.70558706612104,12.88624189063937,1.5385367686692284,6.701180778504508,4.906668041034716,94.48066916320596
b500-n50-conical-D12-3f-s53p6538-canard-20,500,50,conical,D12-5,3,53.65384615384615,canard,20,0,0,221.1435305474399,315.7195844435654,2.7855999999999996,27.0,completed,[],175.32785977997997,12.831514637187583,1.2865997573202188,3.303960845139749,4.917767563455075,0.07296842486185448
b500-n50-conical-D12-3f-s53p6538-canard-20,500,50,conical,D12-5,3,53.65384615384615,canard,20,4,0,221.1435305474399,315.7195844435654,2.7855999999999996,27.0,completed,[],169.23401235517593,12.823698408042917,1.0738835422583703,6.425754790125502,4.917767352946898,95.61597032604352
b500-n50-conical-D12-3f-s53p6538-canard-20,500,50,conical,D12-5,3,53.65384615384615,canard,20,4,90,221.1435305474399,315.7195844435654,2.7855999999999996,27.0,completed,[],169.23138569814515,12.823698958076617,1.0738837916498474,6.413230090081659,4.917655380304642,95.68932136906075
b500-n50-conical-D12-3f-s53p6538-canard-mass-only-10,500,50,conical,D12-5,3,53.65384615384615,canard-mass-only,10,0,0,220.25073054743993,316.7156240228483,1.8927999999999998,27.0,completed,[],179.8737477537179,12.894305093830914,2.568553028384624,2.4480628695088913,4.906779894993323,0.08221123308869456
b500-n50-conical-D12-3f-s53p6538-canard-mass-only-10,500,50,conical,D12-5,3,53.65384615384615,canard-mass-only,10,4,0,220.25073054743993,316.7156240228483,1.8927999999999998,27.0,completed,[],172.77346682176756,12.886909380630911,1.7871737162383732,6.852281271550658,4.906779749594044,93.63701854471948
b500-n50-conical-D12-3f-s53p6538-canard-mass-only-10,500,50,conical,D12-5,3,53.65384615384615,canard-mass-only,10,4,90,220.25073054743993,316.7156240228483,1.8927999999999998,27.0,completed,[],172.76984411497781,12.88690988614665,1.7871741232470575,6.838776504730429,4.906668022587104,93.7106404728483
b500-n50-conical-D12-3f-s53p6538-canard-mass-only-20,500,50,conical,D12-5,3,53.65384615384615,canard-mass-only,20,0,0,221.1435305474399,315.7195844435654,2.7855999999999996,27.0,completed,[],178.9532859458431,12.832757383807978,2.5800664489302667,2.548087614945937,4.917767597571368,0.08205672775681991
b500-n50-conical-D12-3f-s53p6538-canard-mass-only-20,500,50,conical,D12-5,3,53.65384615384615,canard-mass-only,20,4,0,221.1435305474399,315.7195844435654,2.7855999999999996,27.0,completed,[],171.81801403254988,12.82546276969495,1.8081974541977632,6.945903051683512,4.917767435444738,92.3119910430917
b500-n50-conical-D12-3f-s53p6538-canard-mass-only-20,500,50,conical,D12-5,3,53.65384615384615,canard-mass-only,20,4,90,221.1435305474399,315.7195844435654,2.7855999999999996,27.0,completed,[],171.81440317370416,12.825463273090127,1.8081978581333902,6.932586570781531,4.917655454868226,92.38528213403968
b500-n50-conical-D12-3f-s53p6538-guard-5,500,50,conical,D12-5,3,53.65384615384615,guard,5,0,0,218.96953054743994,318.21223616189224,0.6116,27.0,completed,[],180.97503624674366,12.741175907022484,2.5289126583149533,2.3517206707794913,4.89096911946584,0.08180280114677979
b500-n50-conical-D12-3f-s53p6538-guard-5,500,50,conical,D12-5,3,53.65384615384615,guard,5,4,0,218.96953054743994,318.21223616189224,0.6116,27.0,completed,[],173.94457585378942,12.733938571701612,1.6979513836144313,6.72077184584101,4.890968970466107,95.46099482996894
b500-n50-conical-D12-3f-s53p6538-guard-5,500,50,conical,D12-5,3,53.65384615384615,guard,5,4,90,218.96953054743994,318.21223616189224,0.6116,27.0,completed,[],173.89703366561562,12.733938852908784,1.742044583077117,6.74346506606209,4.890857607425917,95.27432333831284
b500-n50-conical-D12-3f-s53p6538-guard-10,500,50,conical,D12-5,3,53.65384615384615,guard,10,0,0,219.08113054743993,318.0954753733581,0.7232,27.0,completed,[],180.47358431912602,12.73336943404117,2.5621350919085075,2.443789798680731,4.89234840825125,0.08096187444512264
b500-n50-conical-D12-3f-s53p6538-guard-10,500,50,conical,D12-5,3,53.65384615384615,guard,10,4,0,219.08113054743993,318.0954753733581,0.7232,27.0,completed,[],173.57380872688637,12.726092678321814,1.5941235856060063,6.657105521518861,4.892348170537703,95.76047716093419
b500-n50-conical-D12-3f-s53p6538-guard-10,500,50,conical,D12-5,3,53.65384615384615,guard,10,4,90,219.08113054743993,318.0954753733581,0.7232,27.0,completed,[],173.4055116858545,12.726092411709752,1.744470812713509,6.774171895893814,4.892236780326394,94.88571374565663
b500-n50-conical-D12-3f-s53p6538-guard-mass-only-5,500,50,conical,D12-5,3,53.65384615384615,guard-mass-only,5,0,0,218.96953054743994,318.21223616189224,0.6116,27.0,completed,[],181.19901625982558,12.741247737446553,2.1271340287941807,2.3054779144153907,4.8909690948251034,0.08213076496415497
b500-n50-conical-D12-3f-s53p6538-guard-mass-only-5,500,50,conical,D12-5,3,53.65384615384615,guard-mass-only,5,4,0,218.96953054743994,318.21223616189224,0.6116,27.0,completed,[],174.11607988880672,12.734040481154842,1.7420492196918216,6.746701827752943,4.890968955765436,95.32779970642248
b500-n50-conical-D12-3f-s53p6538-guard-mass-only-5,500,50,conical,D12-5,3,53.65384615384615,guard-mass-only,5,4,90,218.96953054743994,318.21223616189224,0.6116,27.0,completed,[],174.11266666437032,12.734040983014568,1.7420495976318418,6.732911003207208,4.890857592190636,95.40208174658791
b500-n50-conical-D12-3f-s53p6538-guard-mass-only-10,500,50,conical,D12-5,3,53.65384615384615,guard-mass-only,10,0,0,219.08113054743993,318.0954753733581,0.7232,27.0,completed,[],181.08336404803134,12.733564222878329,1.9672387855597264,2.3178532282670083,4.8923483589652985,0.08207424138526483
b500-n50-conical-D12-3f-s53p6538-guard-mass-only-10,500,50,conical,D12-5,3,53.65384615384615,guard-mass-only,10,4,0,219.08113054743993,318.0954753733581,0.7232,27.0,completed,[],173.9955209062609,12.726369477615938,1.7444840722488255,6.758383428637302,4.892348212132466,95.15859560743301
b500-n50-conical-D12-3f-s53p6538-guard-mass-only-10,500,50,conical,D12-5,3,53.65384615384615,guard-mass-only,10,4,90,219.08113054743993,318.0954753733581,0.7232,27.0,completed,[],173.99210584302003,12.726369979211137,1.7444844498170613,6.744605191633983,4.892236816500938,95.23292752225127
b500-n50-conical-E12-3f-s53p6538-ballast-2,500,50,conical,E12-6,3,53.65384615384615,ballast,2,0,0,236.65793054743992,326.8751712138956,2,27.0,completed,[],320.70760340796573,13.024591117489463,1.9523807385612937,1.6116876614665439,4.926542044409695,0.1926662536126143
b500-n50-conical-E12-3f-s53p6538-ballast-2,500,50,conical,E12-6,3,53.65384615384615,ballast,2,4,0,236.65793054743992,326.8751712138956,2,27.0,completed,[],309.21881656507196,13.01769385572076,1.5424599577915676,7.771203152181025,4.926541710596438,171.079638022817
b500-n50-conical-E12-3f-s53p6538-ballast-2,500,50,conical,E12-6,3,53.65384615384615,ballast,2,4,90,236.65793054743992,326.8751712138956,2,27.0,completed,[],309.2181881266717,13.017694301348296,1.5424603331641185,7.747305296986798,4.926429689475919,171.24444772594669
b500-n50-conical-E12-3f-s53p6538-ballast-5,500,50,conical,E12-6,3,53.65384615384615,ballast,5,0,0,239.65793054743992,323.0337564460273,5,27.0,completed,[],317.25283716094253,13.07696646054204,2.403770563165645,1.7604429680309803,4.9632195403916235,0.18973057234547655
b500-n50-conical-E12-3f-s53p6538-ballast-5,500,50,conical,E12-6,3,53.65384615384615,ballast,5,4,0,239.65793054743992,323.0337564460273,5,27.0,completed,[],305.5262306301885,13.070049111140511,1.6394771034535014,8.015413983988646,4.963219292965106,165.15854882068862
b500-n50-conical-E12-3f-s53p6538-ballast-5,500,50,conical,E12-6,3,53.65384615384615,ballast,5,4,90,239.65793054743992,323.0337564460273,5,27.0,completed,[],305.5262618774671,13.070049562153603,1.6394775028918618,7.991556237041335,4.96310642506096,165.32599751892886
b500-n50-conical-E12-3f-s53p6538-ballast-10,500,50,conical,E12-6,3,53.65384615384615,ballast,10,0,0,244.65793054743992,316.8407473788786,10,27.0,completed,[],311.4590369550522,12.882336661249122,1.9111827658817424,2.032152904852709,5.023754118623669,0.1871364224356293
b500-n50-conical-E12-3f-s53p6538-ballast-10,500,50,conical,E12-6,3,53.65384615384615,ballast,10,4,0,244.65793054743992,316.8407473788786,10,27.0,completed,[],299.2639716118807,12.875730883144813,1.7807694968608556,8.469509107813417,5.023753767138445,155.0223207926441
b500-n50-conical-E12-3f-s53p6538-ballast-10,500,50,conical,E12-6,3,53.65384615384615,ballast,10,4,90,244.65793054743992,316.8407473788786,10,27.0,completed,[],299.2638327582927,12.87573132685611,1.7807698808714005,8.446139287350864,5.023639504549575,155.19023999568284
b500-n50-conical-E12-3f-s53p6538-canard-10,500,50,conical,E12-6,3,53.65384615384615,canard,10,0,0,236.55073054743994,327.4143241391855,1.8927999999999998,27.0,completed,[],317.4139959150661,13.031105843859955,1.662568511583319,2.1095772159744057,4.925226389204201,0.18539439042560482
b500-n50-conical-E12-3f-s53p6538-canard-10,500,50,conical,E12-6,3,53.65384615384615,canard,10,4,0,236.55073054743994,327.4143241391855,1.8927999999999998,27.0,completed,[],306.5507428386886,13.024014414532564,1.2801031710677633,7.587474825585373,4.925225993353176,172.0388797210153
b500-n50-conical-E12-3f-s53p6538-canard-10,500,50,conical,E12-6,3,53.65384615384615,canard,10,4,90,236.55073054743994,327.4143241391855,1.8927999999999998,27.0,completed,[],306.55174051627415,13.024014873437206,1.280103495641331,7.564020247651854,4.925114005765238,172.20829618422212
b500-n50-conical-E12-3f-s53p6538-canard-20,500,50,conical,E12-6,3,53.65384615384615,canard,20,0,0,237.4435305474399,326.4464329186431,2.7855999999999996,27.0,completed,[],310.8979739912237,12.972656822827755,1.4185377798156367,2.966991316920891,4.936172998760247,0.17519942724695112
b500-n50-conical-E12-3f-s53p6538-canard-20,500,50,conical,E12-6,3,53.65384615384615,canard,20,4,0,237.4435305474399,326.4464329186431,2.7855999999999996,27.0,completed,[],301.4363305197079,12.965347706254304,0.8134023158526404,7.153868252998293,4.936172619617374,174.43733527591678
b500-n50-conical-E12-3f-s53p6538-canard-20,500,50,conical,E12-6,3,53.65384615384615,canard,20,4,90,237.4435305474399,326.4464329186431,2.7855999999999996,27.0,completed,[],301.43803758975366,12.965348191524166,0.8134025460125006,7.131667774605661,4.936060387289165,174.6052155969158
b500-n50-conical-E12-3f-s53p6538-canard-mass-only-10,500,50,conical,E12-6,3,53.65384615384615,canard-mass-only,10,0,0,236.55073054743994,327.4143241391855,1.8927999999999998,27.0,completed,[],320.830732223714,13.03154577591145,1.9892078716052908,1.606573861801685,4.925226358116388,0.19102671541985283
b500-n50-conical-E12-3f-s53p6538-canard-mass-only-10,500,50,conical,E12-6,3,53.65384615384615,canard-mass-only,10,4,0,236.55073054743994,327.4143241391855,1.8927999999999998,27.0,completed,[],309.3538673311644,13.024638029746626,1.529607581145453,7.7616641220683205,4.92522602671829,171.30759525650714
b500-n50-conical-E12-3f-s53p6538-canard-mass-only-10,500,50,conical,E12-6,3,53.65384615384615,canard-mass-only,10,4,90,236.55073054743994,327.4143241391855,1.8927999999999998,27.0,completed,[],309.35537496646106,13.02463847558376,1.529607956835481,7.736948016831586,4.925114036312097,171.48243494381754
b500-n50-conical-E12-3f-s53p6538-canard-mass-only-20,500,50,conical,E12-6,3,53.65384615384615,canard-mass-only,20,0,0,237.4435305474399,326.4464329186431,2.7855999999999996,27.0,completed,[],319.8046683717864,12.97381778338701,2.3837487831664386,1.6495422198215268,4.936172970009415,0.19127735090774936
b500-n50-conical-E12-3f-s53p6538-canard-mass-only-20,500,50,conical,E12-6,3,53.65384615384615,canard-mass-only,20,4,0,237.4435305474399,326.4464329186431,2.7855999999999996,27.0,completed,[],308.2314477864074,12.966996862672358,1.5502357115813534,7.8465111337883,4.936172640492059,169.39291200713473
b500-n50-conical-E12-3f-s53p6538-canard-mass-only-20,500,50,conical,E12-6,3,53.65384615384615,canard-mass-only,20,4,90,237.4435305474399,326.4464329186431,2.7855999999999996,27.0,completed,[],308.2314996675048,12.966997306770402,1.5502360846327403,7.822459134011878,4.936060397446315,169.56075526423115
b500-n50-conical-E12-3f-s53p6538-guard-5,500,50,conical,E12-6,3,53.65384615384615,guard,5,0,0,235.26953054743996,328.8655092173921,0.6116,27.0,completed,[],321.7499834126729,13.115088027000068,1.7527485535033207,1.6272606520347053,4.909474999863639,0.19023414258842106
b500-n50-conical-E12-3f-s53p6538-guard-5,500,50,conical,E12-6,3,53.65384615384615,guard,5,4,0,235.26953054743996,328.8655092173921,0.6116,27.0,completed,[],310.50453202000807,13.10802430908275,1.4539420232123383,7.612180242140403,4.909474569046428,174.15748250879196
b500-n50-conical-E12-3f-s53p6538-guard-5,500,50,conical,E12-6,3,53.65384615384615,guard,5,4,90,235.26953054743996,328.8655092173921,0.6116,27.0,completed,[],310.4195008138582,13.108024572777328,1.4984865263443712,7.632756694311812,4.9093629485558425,173.8611027495118
b500-n50-conical-E12-3f-s53p6538-guard-10,500,50,conical,E12-6,3,53.65384615384615,guard,10,0,0,235.38113054743994,328.75178306285125,0.7232,27.0,completed,[],320.67650988442085,13.107648421909294,2.195345488408539,1.7710807456655986,4.91084897275882,0.19000411919891289
b500-n50-conical-E12-3f-s53p6538-guard-10,500,50,conical,E12-6,3,53.65384615384615,guard,10,4,0,235.38113054743994,328.75178306285125,0.7232,27.0,completed,[],309.6638619233627,13.100545056672292,1.349005172265749,7.531855236140928,4.910848699785382,174.5348077842478
b500-n50-conical-E12-3f-s53p6538-guard-10,500,50,conical,E12-6,3,53.65384615384615,guard,10,4,90,235.38113054743994,328.75178306285125,0.7232,27.0,completed,[],309.3698608904193,13.100544862038042,1.500877121468251,7.664772974703512,4.910736971678257,173.074946931863
b500-n50-conical-E12-3f-s53p6538-guard-mass-only-5,500,50,conical,E12-6,3,53.65384615384615,guard-mass-only,5,0,0,235.26953054743996,328.8655092173921,0.6116,27.0,completed,[],322.30010151913586,13.115158095604535,1.5787032691078597,1.5466960056370627,4.9094749639737705,0.1909249783521294
b500-n50-conical-E12-3f-s53p6538-guard-mass-only-5,500,50,conical,E12-6,3,53.65384615384615,guard-mass-only,5,4,0,235.26953054743996,328.8655092173921,0.6116,27.0,completed,[],310.94374552378514,13.10812376177955,1.498490892422307,7.647393556938677,4.909474629034043,173.98986067105812
b500-n50-conical-E12-3f-s53p6538-guard-mass-only-5,500,50,conical,E12-6,3,53.65384615384615,guard-mass-only,5,4,90,235.26953054743996,328.8655092173921,0.6116,27.0,completed,[],310.9473304381148,13.108124210138373,1.4984912719204386,7.621690060130767,4.9093630017926015,174.1745858778585
b500-n50-conical-E12-3f-s53p6538-guard-mass-only-10,500,50,conical,E12-6,3,53.65384615384615,guard-mass-only,10,0,0,235.38113054743994,328.75178306285125,0.7232,27.0,completed,[],322.17227457915186,13.107838545392488,2.326973443038502,1.5518285706621318,4.91084903202322,0.1911141211764538
b500-n50-conical-E12-3f-s53p6538-guard-mass-only-10,500,50,conical,E12-6,3,53.65384615384615,guard-mass-only,10,4,0,235.38113054743994,328.75178306285125,0.7232,27.0,completed,[],310.8159261988991,13.100815335037304,1.5008896536182361,7.65355862665146,4.910848693345811,173.7994427425414
b500-n50-conical-E12-3f-s53p6538-guard-mass-only-10,500,50,conical,E12-6,3,53.65384615384615,guard-mass-only,10,4,90,235.38113054743994,328.75178306285125,0.7232,27.0,completed,[],310.81329140423844,13.100815783174994,1.5008900327836345,7.630150186333626,4.910737034250912,173.9575607812023
b500-n40-ogive-D12-3f-s53p6538-ballast-2,500,40,ogive,D12-5,3,53.65384615384615,ballast,2,0,0,222.3860723826824,303.6198939509222,2,27.0,completed,[],185.86690091020384,12.750366245813137,2.5546593519885117,0.9855624595735359,4.933018798726111,0.09165556672084753
b500-n40-ogive-D12-3f-s53p6538-ballast-2,500,40,ogive,D12-5,3,53.65384615384615,ballast,2,4,0,222.3860723826824,303.6198939509222,2,27.0,completed,[],178.38322169270884,12.744363403794067,1.8223831321022115,6.824323701292002,4.933018584288627,95.15518868906787
b500-n40-ogive-D12-3f-s53p6538-ballast-2,500,40,ogive,D12-5,3,53.65384615384615,ballast,2,4,90,222.3860723826824,303.6198939509222,2,27.0,completed,[],178.378476115229,12.74436390501795,1.8223835334485048,6.808013824108351,4.93290626379195,95.23128151010305
b500-n40-ogive-D12-3f-s53p6538-ballast-5,500,40,ogive,D12-5,3,53.65384615384615,ballast,5,0,0,225.3860723826824,299.8447730090739,5,27.0,completed,[],182.4573377450766,12.786502560048312,2.628631023452061,1.3814849451282272,4.969648584071972,0.0897379178754016
b500-n40-ogive-D12-3f-s53p6538-ballast-5,500,40,ogive,D12-5,3,53.65384615384615,ballast,5,4,0,225.3860723826824,299.8447730090739,5,27.0,completed,[],174.9018215640464,12.78043700546718,1.9168219845906787,7.064132006862403,4.969648354820809,90.78118373050617
b500-n40-ogive-D12-3f-s53p6538-ballast-5,500,40,ogive,D12-5,3,53.65384615384615,ballast,5,4,90,225.3860723826824,299.8447730090739,5,27.0,completed,[],174.89704833172587,12.780437499198879,1.916822375011817,7.048508631746842,4.969535191616493,90.8560693106619
b500-n40-ogive-D12-3f-s53p6538-ballast-10,500,40,ogive,D12-5,3,53.65384615384615,ballast,10,0,0,230.3860723826824,293.77138562686633,10,27.0,completed,[],176.8730742839209,12.691297479770412,2.869934796412029,2.050521851420813,5.030105789533328,0.08599305772372794
b500-n40-ogive-D12-3f-s53p6538-ballast-10,500,40,ogive,D12-5,3,53.65384615384615,ballast,10,4,0,230.3860723826824,293.77138562686633,10,27.0,completed,[],169.17653227206833,12.685410395167146,2.0602941907321703,7.521276053082839,5.030105526376135,83.55863557640879
b500-n40-ogive-D12-3f-s53p6538-ballast-10,500,40,ogive,D12-5,3,53.65384615384615,ballast,10,4,90,230.3860723826824,293.77138562686633,10,27.0,completed,[],169.17154998387608,12.685410884229297,2.06029459795356,7.506862650093095,5.029990972046653,83.631650930583
b500-n40-ogive-D12-3f-s53p6538-canard-10,500,40,ogive,D12-5,3,53.65384615384615,canard,10,0,0,222.2788723826824,304.09729448608795,1.8927999999999998,27.0,completed,[],184.45849697772863,12.756727398848938,2.2210865701934903,1.287898054822972,4.931704885425475,0.08846038629398531
b500-n40-ogive-D12-3f-s53p6538-canard-10,500,40,ogive,D12-5,3,53.65384615384615,canard,10,4,0,222.2788723826824,304.09729448608795,1.8927999999999998,27.0,completed,[],177.31413523209943,12.750990043844585,1.5648426888593103,6.609798737904438,4.931704666423301,96.04074305046574
b500-n40-ogive-D12-3f-s53p6538-canard-10,500,40,ogive,D12-5,3,53.65384615384615,canard,10,4,90,222.2788723826824,304.09729448608795,1.8927999999999998,27.0,completed,[],177.30972110106217,12.750990559995692,1.5648430363370005,6.593900311088917,4.931592376504177,96.11586109826979
b500-n40-ogive-D12-3f-s53p6538-canard-20,500,40,ogive,D12-5,3,53.65384615384615,canard,20,0,0,223.1716723826824,303.1207813731536,2.7855999999999996,27.0,completed,[],180.98459812690876,12.696048043940134,1.4732138509088542,1.9172220087021603,4.942637160271404,0.08511766037469042
b500-n40-ogive-D12-3f-s53p6538-canard-20,500,40,ogive,D12-5,3,53.65384615384615,canard,20,4,0,223.1716723826824,303.1207813731536,2.7855999999999996,27.0,completed,[],174.53991198023155,12.689548454227193,1.1041722514336223,6.21576809374806,4.942636893396876,97.0539376982812
b500-n40-ogive-D12-3f-s53p6538-canard-20,500,40,ogive,D12-5,3,53.65384615384615,canard,20,4,90,223.1716723826824,303.1207813731536,2.7855999999999996,27.0,completed,[],174.53609309893338,12.689548999853459,1.104172498423432,6.200629382374219,4.942524358109106,97.12875802004058
b500-n40-ogive-D12-3f-s53p6538-canard-mass-only-10,500,40,ogive,D12-5,3,53.65384615384615,canard-mass-only,10,0,0,222.2788723826824,304.09729448608795,1.8927999999999998,27.0,completed,[],185.9875909563164,12.757185169587027,2.611543079459704,0.971709491457068,4.931704844293194,0.0917823916890789
b500-n40-ogive-D12-3f-s53p6538-canard-mass-only-10,500,40,ogive,D12-5,3,53.65384615384615,canard-mass-only,10,4,0,222.2788723826824,304.09729448608795,1.8927999999999998,27.0,completed,[],178.50943705348908,12.75163877013151,1.8110908632336775,6.816303874911282,4.931704627285119,95.31445965342773
b500-n40-ogive-D12-3f-s53p6538-canard-mass-only-10,500,40,ogive,D12-5,3,53.65384615384615,canard-mass-only,10,4,90,222.2788723826824,304.09729448608795,1.8927999999999998,27.0,completed,[],178.50470251985635,12.751639271606079,1.8110912649475666,6.799972792587366,4.9315923374177375,95.39060583728136
b500-n40-ogive-D12-3f-s53p6538-canard-mass-only-20,500,40,ogive,D12-5,3,53.65384615384615,canard-mass-only,20,0,0,223.1716723826824,303.1207813731536,2.7855999999999996,27.0,completed,[],184.9700769032867,12.697254286641376,2.5370933689904906,1.0887762941449346,4.9426371679811405,0.09109895614141322
b500-n40-ogive-D12-3f-s53p6538-canard-mass-only-20,500,40,ogive,D12-5,3,53.65384615384615,canard-mass-only,20,4,0,223.1716723826824,303.1207813731536,2.7855999999999996,27.0,completed,[],177.45588896124687,12.69126131652428,1.8316415436914282,6.895396627467184,4.942636954692713,93.92546213034004
b500-n40-ogive-D12-3f-s53p6538-canard-mass-only-20,500,40,ogive,D12-5,3,53.65384615384615,canard-mass-only,20,4,90,223.1716723826824,303.1207813731536,2.7855999999999996,27.0,completed,[],177.45110479628144,12.691261815919061,1.8316419423506602,6.879276682418592,4.942524412036368,94.00122650502627
b500-n40-ogive-D12-3f-s53p6538-guard-5,500,40,ogive,D12-5,3,53.65384615384615,guard,5,0,0,220.99767238268242,305.56499254009236,0.6116,27.0,completed,[],187.21223449846983,12.845263080418764,1.8835768469232779,0.854731061530077,4.915974173328825,0.09241297494380234
b500-n40-ogive-D12-3f-s53p6538-guard-5,500,40,ogive,D12-5,3,53.65384615384615,guard,5,4,0,220.99767238268242,305.56499254009236,0.6116,27.0,completed,[],179.83948342536348,12.839035836137253,1.7360396083029341,6.667512164722026,4.915973968792545,97.45938016503517
